BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,StockOptionLevel_0,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,857.0,10.0,3.0,3.0,59.0,3.0,2.0,3.0,3660.0,7909.0,3.0,13.0,3.0,4.0,10.0,4.0,4.0,8.0,7.0,1.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1206.0,9.0,2.0,2.0,71.0,3.0,1.0,4.0,4771.0,14293.0,2.0,19.0,3.0,4.0,10.0,0.0,4.0,5.0,2.0,0.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,1093.0,6.0,4.0,2.0,87.0,3.0,2.0,3.0,5010.0,24301.0,1.0,16.0,3.0,1.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,144.0,22.0,3.0,4.0,46.0,1.0,1.0,3.0,4230.0,19225.0,0.0,15.0,3.0,3.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,1449.0,16.0,4.0,1.0,45.0,3.0,1.0,2.0,2373.0,14180.0,2.0,13.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,511.0,3.0,2.0,4.0,32.0,1.0,2.0,4.0,6029.0,25353.0,5.0,12.0,3.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,300.0,26.0,3.0,3.0,74.0,3.0,2.0,1.0,8396.0,22217.0,1.0,14.0,3.0,2.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,953.0,5.0,4.0,2.0,65.0,3.0,1.0,2.0,2718.0,17674.0,2.0,14.0,3.0,2.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,211.0,16.0,3.0,1.0,74.0,3.0,3.0,1.0,8564.0,10092.0,2.0,20.0,4.0,3.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,852.0,10.0,3.0,3.0,72.0,2.0,2.0,3.0,6578.0,2706.0,1.0,18.0,3.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,833.0,18.0,3.0,2.0,60.0,1.0,2.0,4.0,5811.0,24539.0,3.0,16.0,3.0,3.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1131.0,15.0,3.0,4.0,77.0,2.0,1.0,1.0,4774.0,23844.0,0.0,19.0,3.0,4.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,182.0,8.0,5.0,1.0,93.0,3.0,4.0,2.0,16422.0,8847.0,3.0,11.0,3.0,3.0,9.0,3.0,4.0,3.0,2.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,622.0,14.0,4.0,3.0,39.0,2.0,1.0,2.0,3743.0,10074.0,1.0,24.0,4.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,959.0,1.0,4.0,4.0,81.0,3.0,2.0,3.0,4728.0,17251.0,3.0,14.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,168.0,4.0,2.0,4.0,33.0,2.0,5.0,2.0,18789.0,9946.0,2.0,14.0,3.0,3.0,26.0,2.0,3.0,11.0,4.0,0.0,8.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,364.0,3.0,5.0,4.0,32.0,3.0,2.0,3.0,4317.0,2302.0,3.0,20.0,4.0,2.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,381.0,9.0,3.0,2.0,89.0,3.0,1.0,1.0,3172.0,16998.0,2.0,11.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,1253.0,10.0,1.0,3.0,65.0,3.0,3.0,3.0,13464.0,7914.0,7.0,21.0,4.0,3.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0,782.0,6.0,4.0,2.0,50.0,2.0,4.0,4.0,16627.0,2671.0,4.0,14.0,3.0,3.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,59.0,715.0,2.0,3.0,3.0,69.0,2.0,4.0,4.0,13726.0,21829.0,3.0,13.0,3.0,1.0,30.0,4.0,3.0,5.0,3.0,4.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,370.0,1.0,4.0,3.0,92.0,1.0,3.0,4.0,10883.0,20467.0,3.0,20.0,4.0,3.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0,1262.0,1.0,4.0,1.0,35.0,4.0,4.0,4.0,16885.0,16154.0,2.0,22.0,4.0,3.0,27.0,3.0,2.0,5.0,4.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,507.0,15.0,2.0,3.0,66.0,3.0,2.0,1.0,6125.0,23553.0,1.0,12.0,3.0,4.0,10.0,6.0,4.0,10.0,8.0,9.0,6.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,642.0,1.0,3.0,4.0,76.0,3.0,1.0,4.0,2782.0,21412.0,3.0,22.0,4.0,1.0,12.0,3.0,3.0,5.0,3.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,704.0,28.0,3.0,4.0,95.0,2.0,2.0,3.0,6712.0,8978.0,1.0,21.0,4.0,4.0,8.0,2.0,3.0,8.0,7.0,1.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,916.0,17.0,2.0,4.0,82.0,4.0,2.0,1.0,6545.0,23016.0,3.0,13.0,3.0,3.0,10.0,1.0,3.0,3.0,2.0,0.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,741.0,2.0,4.0,2.0,69.0,3.0,1.0,3.0,3477.0,18103.0,1.0,14.0,3.0,4.0,6.0,2.0,4.0,5.0,2.0,0.0,3.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,364.0,25.0,3.0,2.0,83.0,3.0,5.0,2.0,18061.0,13035.0,3.0,22.0,4.0,3.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,922.0,1.0,5.0,1.0,95.0,4.0,4.0,3.0,16184.0,22578.0,4.0,19.0,3.0,3.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,314.0,1.0,3.0,4.0,59.0,2.0,5.0,3.0,19189.0,19562.0,1.0,12.0,3.0,2.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,853.0,7.0,4.0,3.0,49.0,3.0,2.0,3.0,3491.0,11309.0,1.0,13.0,3.0,1.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,1385.0,20.0,2.0,3.0,79.0,3.0,4.0,4.0,13496.0,7501.0,0.0,14.0,3.0,2.0,21.0,2.0,3.0,20.0,7.0,4.0,10.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,1186.0,3.0,4.0,3.0,44.0,3.0,1.0,3.0,2821.0,2997.0,3.0,16.0,3.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,501.0,27.0,5.0,3.0,99.0,3.0,2.0,4.0,5304.0,25275.0,7.0,23.0,4.0,4.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,783.0,7.0,4.0,4.0,78.0,3.0,2.0,1.0,4284.0,13588.0,5.0,22.0,4.0,3.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,922.0,3.0,2.0,1.0,39.0,3.0,1.0,4.0,2835.0,2561.0,5.0,22.0,4.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1368.0,28.0,4.0,4.0,88.0,2.0,2.0,4.0,4523.0,4386.0,0.0,11.0,3.0,4.0,7.0,4.0,4.0,6.0,5.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,613.0,6.0,1.0,4.0,42.0,2.0,3.0,1.0,9991.0,21457.0,4.0,15.0,3.0,1.0,9.0,5.0,3.0,7.0,7.0,1.0,7.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,1268.0,4.0,2.0,3.0,30.0,3.0,2.0,1.0,5006.0,6319.0,4.0,11.0,3.0,1.0,9.0,3.0,4.0,5.0,4.0,0.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,1206.0,23.0,2.0,4.0,80.0,3.0,3.0,3.0,7082.0,11591.0,3.0,16.0,3.0,4.0,21.0,2.0,3.0,2.0,0.0,0.0,2.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,1218.0,1.0,1.0,2.0,52.0,3.0,5.0,3.0,19197.0,8213.0,1.0,14.0,3.0,3.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,1238.0,1.0,1.0,3.0,74.0,2.0,3.0,3.0,10748.0,3395.0,3.0,23.0,4.0,4.0,25.0,3.0,2.0,23.0,15.0,14.0,4.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.0,638.0,1.0,3.0,3.0,40.0,2.0,3.0,1.0,10673.0,3142.0,2.0,13.0,3.0,3.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,337.0,14.0,1.0,3.0,84.0,3.0,3.0,4.0,7553.0,22930.0,0.0,12.0,3.0,1.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,1249.0,7.0,3.0,1.0,97.0,3.0,3.0,1.0,5210.0,20308.0,1.0,18.0,3.0,1.0,24.0,2.0,3.0,24.0,9.0,9.0,11.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,243.0,7.0,4.0,4.0,46.0,2.0,2.0,4.0,4028.0,7791.0,0.0,20.0,4.0,1.0,8.0,2.0,3.0,7.0,7.0,0.0,5.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,224.0,1.0,4.0,1.0,100.0,2.0,1.0,1.0,2362.0,7568.0,6.0,13.0,3.0,3.0,11.0,2.0,1.0,9.0,7.0,0.0,7.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,194.0,9.0,3.0,2.0,60.0,3.0,2.0,2.0,2348.0,10901.0,8.0,18.0,3.0,3.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,135.0,19.0,3.0,3.0,46.0,3.0,2.0,2.0,4444.0,22534.0,4.0,13.0,3.0,3.0,15.0,2.0,4.0,11.0,8.0,5.0,10.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,1396.0,6.0,3.0,3.0,83.0,3.0,3.0,1.0,13348.0,14842.0,9.0,13.0,3.0,2.0,18.0,3.0,4.0,13.0,7.0,5.0,7.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,1368.0,4.0,1.0,3.0,99.0,2.0,1.0,3.0,3894.0,9129.0,5.0,16.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,563.0,1.0,4.0,4.0,56.0,4.0,4.0,1.0,17567.0,3156.0,1.0,15.0,3.0,2.0,27.0,5.0,1.0,26.0,0.0,0.0,12.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1303.0,7.0,2.0,4.0,36.0,3.0,2.0,3.0,5968.0,18079.0,1.0,20.0,4.0,3.0,9.0,2.0,3.0,9.0,7.0,2.0,8.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,430.0,7.0,3.0,4.0,54.0,3.0,2.0,1.0,4373.0,17456.0,0.0,14.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,0.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1490.0,7.0,4.0,3.0,35.0,3.0,3.0,2.0,10466.0,20948.0,3.0,14.0,3.0,2.0,29.0,3.0,3.0,8.0,7.0,0.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,142.0,3.0,3.0,3.0,70.0,2.0,1.0,4.0,2177.0,8456.0,3.0,17.0,3.0,1.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,359.0,2.0,4.0,1.0,82.0,3.0,4.0,3.0,17169.0,26703.0,3.0,19.0,3.0,2.0,26.0,2.0,4.0,20.0,17.0,5.0,6.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,1313.0,7.0,3.0,2.0,31.0,3.0,5.0,4.0,19049.0,3549.0,0.0,14.0,3.0,4.0,23.0,4.0,2.0,22.0,7.0,1.0,10.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,974.0,1.0,4.0,4.0,91.0,3.0,1.0,4.0,2270.0,11005.0,3.0,14.0,3.0,4.0,8.0,2.0,3.0,5.0,3.0,0.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,1277.0,15.0,1.0,2.0,56.0,3.0,3.0,3.0,13610.0,24619.0,7.0,12.0,3.0,4.0,15.0,2.0,4.0,7.0,6.0,7.0,7.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,1380.0,9.0,2.0,3.0,75.0,3.0,1.0,4.0,2288.0,6319.0,1.0,12.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,1444.0,1.0,4.0,4.0,88.0,3.0,1.0,2.0,2991.0,5224.0,0.0,11.0,3.0,2.0,7.0,2.0,3.0,6.0,2.0,1.0,2.0,0
