Credit.Grade_A,Credit.Grade_AA,Credit.Grade_B,Credit.Grade_C,Credit.Grade_D,Credit.Grade_E,Credit.Grade_HR,Credit.Grade_NC,Age,Amount,Borrower.Rate,Debt.To.Income.Ratio,Status
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.1495,0.06,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11900.0,0.2,0.64,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0,0.1076,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4000.0,0.27,0.19,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.09,0.08,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2550.0,0.21,0.106,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5000.0,0.14,0.121,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4000.0,0.29,0.31,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1200.0,0.145,0.23,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2550.0,0.2875,0.04,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3001.0,0.17,0.46,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3500.0,0.082,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5000.0,0.2375,0.08,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1800.0,0.2295,0.17,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2550.0,0.2208,0.17,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1000.0,0.2,0.01,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1800.0,0.1425,0.025,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3500.0,0.1339,0.06,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,0.09,0.22,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3150.0,0.15,0.24,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3001.0,0.0812,0.07,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3500.0,0.24,0.18,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2000.0,0.2323,0.07,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1500.0,0.29,0.06,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8000.0,0.175,0.17,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,13087.0,0.29,0.18,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2000.0,0.205,0.192,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2500.0,0.09,0.02,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3550.0,0.198,0.333,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1300.0,0.11,0.21,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.1308,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2300.0,0.29,0.24,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6000.0,0.1448,0.13,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2550.0,0.29,0.3,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3000.0,0.16,0.11,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5500.0,0.1575,0.303,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6000.0,0.1125,0.34,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3000.0,0.285,0.24,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3000.0,0.27,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3500.0,0.195,0.25,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.0981,0.08,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9800.0,0.1871,0.23,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3000.0,0.29,0.08,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2995.0,0.1575,0.11,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0,0.139,0.28,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1500.0,0.29,0.07,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1000.0,0.237,0.01,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1000.0,0.15,0.02,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,21000.0,0.1875,0.63,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1500.0,0.187,0.21,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2000.0,0.24,0.19,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8000.0,0.1091,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1750.0,0.29,0.2,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8000.0,0.29,0.38,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4500.0,0.29,0.14,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8000.0,0.2,0.169,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2000.0,0.29,0.02,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8000.0,0.199,0.13,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1000.0,0.1575,0.121,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1200.0,0.2375,0.015,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0774,0.04,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1500.0,0.1775,0.019,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6001.0,0.1095,0.119,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2550.0,0.09,0.17,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3300.0,0.284,0.69,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1500.0,0.1575,0.51,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3000.0,0.2715,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1250.0,0.16,0.28,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3200.0,0.26,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5000.0,0.25,0.19,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5000.0,0.17,0.233,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000.0,0.1239,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2000.0,0.29,0.16,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20000.0,0.15,0.08,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5000.0,0.1695,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1000.0,0.1775,0.022,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0,0.1023,0.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10000.0,0.105,0.05,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2550.0,0.2875,0.06,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1750.0,0.235,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3000.0,0.22,0.13,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3000.0,0.1975,0.28,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7500.0,0.0972,0.06,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5000.0,0.129,0.34,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8000.0,0.27,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4000.0,0.29,0.05,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2500.0,0.29,0.35,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.255,0.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1000.0,0.08,0.122,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3000.0,0.1975,0.08,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2003.0,0.29,0.11,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4850.0,0.255,0.052,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7500.0,0.1775,0.12,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0.0838,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,15000.0,0.13,0.18,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,5000.0,0.15,0.162,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6001.0,0.0775,0.025,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,13000.0,0.1725,0.25,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2000.0,0.17,0.23,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5000.0,0.29,0.19,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6001.0,0.2025,0.09,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8000.0,0.1424,0.19,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3000.0,0.176,0.06,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.114,0.2,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2108.0,0.16,0.17,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3300.0,0.16,0.18,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15000.0,0.126,0.077,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5500.0,0.14,0.045,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0.1,0.27,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3001.0,0.29,0.22,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.1354,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3000.0,0.2,0.19,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2000.0,0.29,0.16,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.0775,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000.0,0.2,0.25,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5000.0,0.143,0.16,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2500.0,0.175,0.13,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2500.0,0.0938,0.01,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.1135,0.23,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1200.0,0.22,0.24,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3000.0,0.208,0.19,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3000.0,0.1575,0.13,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.07,0.04,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3000.0,0.21,0.32,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3500.0,0.29,0.44,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3500.0,0.29,0.39,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2550.0,0.29,0.28,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5000.0,0.29,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3001.0,0.275,0.13,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6000.0,0.0849,0.38,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3000.0,0.25,0.08,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3500.0,0.2375,0.046,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2550.0,0.29,0.05,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.0879,0.24,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2875,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1300.0,0.29,0.34,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9500.0,0.1325,0.25,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2500.0,0.08,0.181,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3000.0,0.158,0.13,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6500.0,0.1825,0.28,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2000.0,0.1484,0.1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4500.0,0.143,0.23,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25000.0,0.16,0.24,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.1675,0.15,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0,0.0894,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1375.0,0.158,0.09,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,10000.0,0.22,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1000.0,0.23,0.2,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1500.0,0.085,0.02,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2000.0,0.29,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6300.0,0.18,5.02,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12500.0,0.1175,0.09,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7000.0,0.225,0.19,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1000.0,0.2186,0.23,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8000.0,0.17,0.08,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0.1299,0.3,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2400.0,0.21,0.19,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16000.0,0.15,0.18,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5000.0,0.17,0.72,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7500.0,0.18,0.04,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2550.0,0.255,0.07,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5000.0,0.25,0.38,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2000.0,0.3,0.07,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2500.0,0.182,0.05,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3500.0,0.245,1.21,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10000.0,0.08,0.074,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0,0.08,0.07,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2400.0,0.24,0.07,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.2,0.25,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3001.0,0.2375,0.072,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10000.0,0.12,0.183,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25000.0,0.11,0.17,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1000.0,0.2375,0.026,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2000.0,0.23,0.14,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4000.0,0.23,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3200.0,0.29,0.14,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12800.0,0.14,0.25,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.0875,0.19,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1000.0,0.075,0.179,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2200.0,0.279,0.08,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1525.0,0.19,0.3,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8750.0,0.2575,0.13,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2200.0,0.2875,0.07,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3000.0,0.08,0.022,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3001.0,0.243,0.09,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2500.0,0.1389,0.22,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5000.0,0.1025,0.38,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0,0.1575,0.54,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3150.0,0.12,0.2,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7000.0,0.18,0.15,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1000.0,0.15,0.29,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3000.0,0.29,0.96,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0,0.1775,0.49,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.16,0.23,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2550.0,0.22,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,7000.0,0.2875,0.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4600.0,0.12,0.27,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,15000.0,0.215,0.29,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5000.0,0.2875,0.42,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1200.0,0.24,0.01,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2330.0,0.0785,0.13,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4500.0,0.2333,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6100.0,0.12,0.116,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4000.0,0.27,0.29,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3001.0,0.1949,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6500.0,0.2875,0.16,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,0.095,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2600.0,0.1995,0.151,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2550.0,0.274,0.03,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2700.0,0.22,0.18,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2550.0,0.22,0.04,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1000.0,0.2375,0.16,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,10000.0,0.09,0.37,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3000.0,0.23,0.25,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3000.0,0.15,0.19,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2000.0,0.29,0.03,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3000.0,0.15,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2500.0,0.21,0.029,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2800.0,0.3295,0.352,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.23,0.01,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.15,0.11,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2000.0,0.23,0.07,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0.08,0.03,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1500.0,0.2475,0.11,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1500.0,0.29,0.03,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.085,0.05,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2500.0,0.08,0.08,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3000.0,0.28,0.07,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2000.0,0.2075,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2500.0,0.17,0.26,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2550.0,0.284,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1200.0,0.23,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1400.0,0.2475,0.01,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3000.0,0.1775,0.23,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4000.0,0.145,0.13,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2500.0,0.17,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7500.0,0.151,0.1,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3500.0,0.29,0.06,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5000.0,0.18,0.19,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1650.0,0.15,0.12,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.17,0.34,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3200.0,0.3025,0.312,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3100.0,0.28,0.07,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3000.0,0.1775,0.09,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2600.0,0.29,0.28,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3000.0,0.15,0.01,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3050.0,0.23,0.416,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3250.0,0.162,0.25,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2550.0,0.27,0.14,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3500.0,0.27,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2550.0,0.27,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1500.0,0.3,0.05,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2900.0,0.29,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3500.0,0.28,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4250.0,0.245,0.44,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9500.0,0.2,0.55,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1000.0,0.2075,0.01,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1000.0,0.29,0.26,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10000.0,0.2275,0.113,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.15,0.11,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6001.0,0.174,0.07,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500.0,0.089,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1850.0,0.29,0.82,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3250.0,0.255,0.4,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.24,0.02,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8000.0,0.26,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7000.0,0.2875,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2500.0,0.175,0.03,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5000.0,0.1366,0.27,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2800.0,0.2875,0.21,1
